dogBreed,dogBreedLabel,countryLabel,height,heightQualifier,mass,massQualifier,lifeExpectancy,lifeExpectancyQualifier
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,58,http://www.wikidata.org/entity/Q10585806,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,62,http://www.wikidata.org/entity/Q10585806,45,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,62,http://www.wikidata.org/entity/Q10585806,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,66,http://www.wikidata.org/entity/Q10578722,45,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,66,http://www.wikidata.org/entity/Q10578722,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,70,http://www.wikidata.org/entity/Q10578722,45,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,70,http://www.wikidata.org/entity/Q10578722,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,58,http://www.wikidata.org/entity/Q10585806,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,61,http://www.wikidata.org/entity/Q10578722,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,55,http://www.wikidata.org/entity/Q10585806,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,58,http://www.wikidata.org/entity/Q10578722,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37878,Бордоский дог,Франция,60,http://www.wikidata.org/entity/Q10585806,45,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37878,Бордоский дог,Франция,66,http://www.wikidata.org/entity/Q10578722,45,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37878,Бордоский дог,Франция,58,http://www.wikidata.org/entity/Q10585806,45,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37878,Бордоский дог,Франция,68,http://www.wikidata.org/entity/Q10578722,45,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37909,аргентинский дог,Аргентина,65,http://www.wikidata.org/entity/Q10578722,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37909,аргентинский дог,Аргентина,60,http://www.wikidata.org/entity/Q10585806,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37909,аргентинский дог,Аргентина,68,http://www.wikidata.org/entity/Q10578722,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38096,Эштрельская овчарка,Португалия,62,http://www.wikidata.org/entity/Q10585806,45,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38096,Эштрельская овчарка,Португалия,62,http://www.wikidata.org/entity/Q10585806,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38096,Эштрельская овчарка,Португалия,69,http://www.wikidata.org/entity/Q10578722,45,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38096,Эштрельская овчарка,Португалия,69,http://www.wikidata.org/entity/Q10578722,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38096,Эштрельская овчарка,Португалия,65,http://www.wikidata.org/entity/Q10585806,45,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38096,Эштрельская овчарка,Португалия,65,http://www.wikidata.org/entity/Q10585806,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38096,Эштрельская овчарка,Португалия,73,http://www.wikidata.org/entity/Q10578722,45,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38096,Эштрельская овчарка,Португалия,73,http://www.wikidata.org/entity/Q10578722,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38358,Доберман,Германия,68,http://www.wikidata.org/entity/Q10578722,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38358,Доберман,Германия,63,http://www.wikidata.org/entity/Q10585806,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38358,Доберман,Германия,68,http://www.wikidata.org/entity/Q10585806,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38358,Доберман,Германия,72,http://www.wikidata.org/entity/Q10578722,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38634,Чёрный терьер,СССР,72,http://www.wikidata.org/entity/Q10578722,45,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38634,Чёрный терьер,СССР,72,http://www.wikidata.org/entity/Q10585806,45,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38634,Чёрный терьер,СССР,76,http://www.wikidata.org/entity/Q10578722,45,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38634,Чёрный терьер,СССР,68,http://www.wikidata.org/entity/Q10585806,45,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q39073,Рафейру ду Алентежу,Португалия,70,http://www.wikidata.org/entity/Q10578722,45,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q39073,Рафейру ду Алентежу,Португалия,64,http://www.wikidata.org/entity/Q10585806,45,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q39073,Рафейру ду Алентежу,Португалия,66,http://www.wikidata.org/entity/Q10585806,45,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q39073,Рафейру ду Алентежу,Португалия,74,http://www.wikidata.org/entity/Q10578722,45,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q39408,Шарпланинская овчарка,Северная Македония,62,,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q39408,Шарпланинская овчарка,Северная Македония,58,,45,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38963,Словацкий чувач,Чехословакия,70,http://www.wikidata.org/entity/Q10578722,44,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38963,Словацкий чувач,Чехословакия,59,http://www.wikidata.org/entity/Q10585806,44,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38963,Словацкий чувач,Чехословакия,65,http://www.wikidata.org/entity/Q10578722,44,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38963,Словацкий чувач,Чехословакия,62,http://www.wikidata.org/entity/Q10585806,44,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37909,аргентинский дог,Аргентина,65,http://www.wikidata.org/entity/Q10578722,43,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37909,аргентинский дог,Аргентина,60,http://www.wikidata.org/entity/Q10585806,43,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37909,аргентинский дог,Аргентина,68,http://www.wikidata.org/entity/Q10578722,43,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37954,Крашская овчарка,Словения,57,http://www.wikidata.org/entity/Q10585806,42,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37954,Крашская овчарка,Словения,63,http://www.wikidata.org/entity/Q10578722,42,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37954,Крашская овчарка,Словения,60,http://www.wikidata.org/entity/Q10578722,42,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37954,Крашская овчарка,Словения,54,http://www.wikidata.org/entity/Q10585806,42,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q39093,Ротвейлер,Германия,61,http://www.wikidata.org/entity/Q10585806,42,,,
http://www.wikidata.org/entity/Q39093,Ротвейлер,Германия,68,http://www.wikidata.org/entity/Q10578722,42,,,
http://www.wikidata.org/entity/Q39093,Ротвейлер,Германия,63,http://www.wikidata.org/entity/Q10578722,42,,,
http://www.wikidata.org/entity/Q39093,Ротвейлер,Германия,56,http://www.wikidata.org/entity/Q10585806,42,,,
http://www.wikidata.org/entity/Q38080,бульмастиф,Великобритания,64,http://www.wikidata.org/entity/Q10585806,41,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38080,бульмастиф,Великобритания,61,http://www.wikidata.org/entity/Q10585806,41,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38080,бульмастиф,Великобритания,66,http://www.wikidata.org/entity/Q10578722,41,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38080,бульмастиф,Великобритания,69,http://www.wikidata.org/entity/Q10578722,41,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38668,Ирландский волкодав,Ирландия,71,http://www.wikidata.org/entity/Q10585806,40.5,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38668,Ирландский волкодав,Ирландия,79,http://www.wikidata.org/entity/Q10585806,40.5,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37541,Анатолийская овчарка,Турция,71,http://www.wikidata.org/entity/Q10585806,40,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37541,Анатолийская овчарка,Турция,71,http://www.wikidata.org/entity/Q10585806,40,http://www.wikidata.org/entity/Q10585806,10,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37541,Анатолийская овчарка,Турция,81,http://www.wikidata.org/entity/Q10578722,40,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37541,Анатолийская овчарка,Турция,81,http://www.wikidata.org/entity/Q10578722,40,http://www.wikidata.org/entity/Q10585806,10,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37541,Анатолийская овчарка,Турция,79,http://www.wikidata.org/entity/Q10578722,40,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37541,Анатолийская овчарка,Турция,79,http://www.wikidata.org/entity/Q10578722,40,http://www.wikidata.org/entity/Q10585806,10,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37541,Анатолийская овчарка,Турция,74,http://www.wikidata.org/entity/Q10585806,40,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37541,Анатолийская овчарка,Турция,74,http://www.wikidata.org/entity/Q10585806,40,http://www.wikidata.org/entity/Q10585806,10,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q21074,Мареммо-абруццкая овчарка,Италия,67,http://www.wikidata.org/entity/Q10585806,40,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q21074,Мареммо-абруццкая овчарка,Италия,62,http://www.wikidata.org/entity/Q10585806,40,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q21074,Мареммо-абруццкая овчарка,Италия,73.5,http://www.wikidata.org/entity/Q10578722,40,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q21074,Мареммо-абруццкая овчарка,Италия,70,http://www.wikidata.org/entity/Q10578722,40,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,58,http://www.wikidata.org/entity/Q10585806,40,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,62,http://www.wikidata.org/entity/Q10585806,40,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,66,http://www.wikidata.org/entity/Q10578722,40,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,70,http://www.wikidata.org/entity/Q10578722,40,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q21098,Бладхаунд,Бельгия,62,,40,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q21098,Бладхаунд,Бельгия,68,,40,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,58,http://www.wikidata.org/entity/Q10585806,40,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,61,http://www.wikidata.org/entity/Q10578722,40,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,55,http://www.wikidata.org/entity/Q10585806,40,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,58,http://www.wikidata.org/entity/Q10578722,40,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37649,Майоркская овчарка,Мальорка,68,http://www.wikidata.org/entity/Q10578722,40,,,
http://www.wikidata.org/entity/Q37649,Майоркская овчарка,Мальорка,66,http://www.wikidata.org/entity/Q10585806,40,,,
http://www.wikidata.org/entity/Q37649,Майоркская овчарка,Мальорка,73,http://www.wikidata.org/entity/Q10578722,40,,,
http://www.wikidata.org/entity/Q37649,Майоркская овчарка,Мальорка,62,http://www.wikidata.org/entity/Q10585806,40,,,
http://www.wikidata.org/entity/Q37737,Брогольмер,Дания,75,,40,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37737,Брогольмер,Дания,70,,40,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37808,Бразильский фила,Бразилия,70,http://www.wikidata.org/entity/Q10578722,40,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37808,Бразильский фила,Бразилия,65,http://www.wikidata.org/entity/Q10585806,40,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37808,Бразильский фила,Бразилия,60,http://www.wikidata.org/entity/Q10585806,40,http://www.wikidata.org/entity/Q10585806,,
